student_id,student_name,subjects,skills,interests,target_stream_id,target_broad_pathway,archetype
STU0562,Student_562,English Language & Literature;Sociology,Copywriting;Public Speaking;Editing & Proofreading,Film & Cinematography;Journalism & Mass Media;Music & Audio Arts;Media & Communication,S12,Humanities,Media & Digital Broadcasting
STU0563,Student_563,Film Studies;English Language & Literature,Editing & Proofreading;Copywriting;Storytelling,Journalism & Mass Media;Media & Communication;Film & Cinematography,S12,Humanities,Media & Digital Broadcasting
STU0564,Student_564,English Language & Literature;Sociology;Mass Media Studies,Public Speaking;Editing & Proofreading;Scriptwriting;Storytelling,Photography & Videography;Music & Audio Arts,S12,Humanities,Media & Digital Broadcasting
STU0565,Student_565,English Language & Literature;Sociology;Film Studies;Mass Media Studies,Copywriting;Storytelling;Scriptwriting;Public Speaking,Music & Audio Arts;Photography & Videography;Film & Cinematography;Media & Communication,S12,Humanities,Media & Digital Broadcasting
STU0566,Student_566,Mass Media Studies;Sociology;English Language & Literature,Public Speaking;Copywriting;Editing & Proofreading,Photography & Videography;Journalism & Mass Media,S12,Humanities,Media & Digital Broadcasting
STU0567,Student_567,Mass Media Studies;English Language & Literature;Creative Writing;Film Studies,Editing & Proofreading;Public Speaking;Storytelling,Media & Communication;Photography & Videography;Journalism & Mass Media,S12,Humanities,Media & Digital Broadcasting
STU0568,Student_568,Mass Media Studies;Film Studies;Sociology;Creative Writing,Scriptwriting;Storytelling,Photography & Videography;Film & Cinematography;Journalism & Mass Media;Media & Communication,S12,Humanities,Media & Digital Broadcasting
STU0569,Student_569,English Language & Literature;Film Studies;Mass Media Studies,Editing & Proofreading;Storytelling;Scriptwriting;Public Speaking,Photography & Videography;Music & Audio Arts;Media & Communication;Journalism & Mass Media,S12,Humanities,Media & Digital Broadcasting
STU0570,Student_570,Creative Writing;Film Studies,Editing & Proofreading;Public Speaking;Storytelling;Scriptwriting,Film & Cinematography;Music & Audio Arts;Journalism & Mass Media;Media & Communication,S12,Humanities,Media & Digital Broadcasting
STU0571,Student_571,Film Studies;Sociology,Storytelling;Public Speaking;Editing & Proofreading;Scriptwriting,Media & Communication;Journalism & Mass Media,S12,Humanities,Media & Digital Broadcasting
STU0572,Student_572,Film Studies;Sociology;Mass Media Studies;Creative Writing,Editing & Proofreading;Scriptwriting,Film & Cinematography;Journalism & Mass Media;Photography & Videography;Media & Communication,S12,Humanities,Media & Digital Broadcasting
STU0573,Student_573,Sociology;Film Studies;Mass Media Studies,Editing & Proofreading;Copywriting;Scriptwriting,Photography & Videography;Music & Audio Arts;Film & Cinematography;Journalism & Mass Media,S12,Humanities,Media & Digital Broadcasting
STU0574,Student_574,Creative Writing;English Language & Literature;Mass Media Studies;Sociology,Public Speaking;Editing & Proofreading;Copywriting;Storytelling,Photography & Videography;Media & Communication;Music & Audio Arts;Film & Cinematography,S12,Humanities,Media & Digital Broadcasting
STU0575,Student_575,Film Studies;English Language & Literature,Editing & Proofreading;Public Speaking;Storytelling;Copywriting,Music & Audio Arts;Film & Cinematography;Media & Communication;Journalism & Mass Media,S12,Humanities,Media & Digital Broadcasting
STU0576,Student_576,Creative Writing;Mass Media Studies;English Language & Literature;Film Studies,Storytelling;Scriptwriting,Film & Cinematography;Music & Audio Arts;Media & Communication,S12,Humanities,Media & Digital Broadcasting
STU0577,Student_577,Mass Media Studies;Creative Writing;Sociology,Public Speaking;Scriptwriting;Storytelling,Film & Cinematography;Photography & Videography;Music & Audio Arts;Journalism & Mass Media,S12,Humanities,Media & Digital Broadcasting
STU0578,Student_578,Mass Media Studies;Sociology,Storytelling;Public Speaking;Editing & Proofreading;Scriptwriting,Journalism & Mass Media;Music & Audio Arts;Media & Communication,S12,Humanities,Media & Digital Broadcasting
STU0579,Student_579,Creative Writing;Sociology,Storytelling;Copywriting;Public Speaking,Photography & Videography;Film & Cinematography;Media & Communication;Journalism & Mass Media,S12,Humanities,Media & Digital Broadcasting
STU0580,Student_580,Sociology;English Language & Literature,Scriptwriting;Editing & Proofreading;Storytelling,Media & Communication;Journalism & Mass Media;Music & Audio Arts,S12,Humanities,Media & Digital Broadcasting
STU0581,Student_581,Film Studies;Mass Media Studies;Creative Writing,Copywriting;Public Speaking;Editing & Proofreading,Journalism & Mass Media;Film & Cinematography;Music & Audio Arts,S12,Humanities,Media & Digital Broadcasting
STU0582,Student_582,Creative Writing;Film Studies;Sociology;English Language & Literature,Public Speaking;Storytelling,Photography & Videography;Journalism & Mass Media;Film & Cinematography,S12,Humanities,Media & Digital Broadcasting
STU0583,Student_583,Creative Writing;Film Studies,Copywriting;Editing & Proofreading;Scriptwriting;Public Speaking,Journalism & Mass Media;Media & Communication;Music & Audio Arts;Film & Cinematography;Fashion & Apparel,S12,Humanities,Media & Digital Broadcasting
STU0584,Student_584,Film Studies;Creative Writing;Mass Media Studies,Editing & Proofreading;Public Speaking,Music & Audio Arts;Journalism & Mass Media,S12,Humanities,Media & Digital Broadcasting
STU0585,Student_585,English Language & Literature;Film Studies,Editing & Proofreading;Storytelling;Copywriting,Film & Cinematography;Journalism & Mass Media;Media & Communication,S12,Humanities,Media & Digital Broadcasting
STU0586,Student_586,Film Studies;English Language & Literature;Sociology;Mass Media Studies,Storytelling;Scriptwriting;Public Speaking;Editing & Proofreading,Media & Communication;Journalism & Mass Media;Photography & Videography;Music & Audio Arts,S12,Humanities,Media & Digital Broadcasting
STU0587,Student_587,Mass Media Studies;Creative Writing;Sociology,Copywriting;Scriptwriting;Public Speaking;Editing & Proofreading,Film & Cinematography;Music & Audio Arts,S12,Humanities,Media & Digital Broadcasting
STU0588,Student_588,Creative Writing;Film Studies;Sociology;Mass Media Studies,Storytelling;Editing & Proofreading,Film & Cinematography;Media & Communication;Music & Audio Arts,S12,Humanities,Media & Digital Broadcasting
STU0589,Student_589,Mass Media Studies;Creative Writing;Sociology;English Language & Literature,Scriptwriting;Public Speaking,Media & Communication;Journalism & Mass Media,S12,Humanities,Media & Digital Broadcasting
STU0590,Student_590,Creative Writing;Mass Media Studies;Sociology,Scriptwriting;Storytelling;Editing & Proofreading;Copywriting,Music & Audio Arts;Photography & Videography;Journalism & Mass Media,S12,Humanities,Media & Digital Broadcasting
STU0591,Student_591,Film Studies;English Language & Literature,Editing & Proofreading;Scriptwriting,Music & Audio Arts;Media & Communication;Film & Cinematography,S12,Humanities,Media & Digital Broadcasting
STU0592,Student_592,Creative Writing;English Language & Literature;Mass Media Studies,Editing & Proofreading;Scriptwriting;Storytelling;Copywriting,Film & Cinematography;Media & Communication;Photography & Videography;Music & Audio Arts,S12,Humanities,Media & Digital Broadcasting
STU0593,Student_593,English Language & Literature;Mass Media Studies;Sociology,Editing & Proofreading;Scriptwriting;Copywriting;Public Speaking,Media & Communication;Music & Audio Arts;Film & Cinematography;Photography & Videography,S12,Humanities,Media & Digital Broadcasting
STU0594,Student_594,Sociology;Mass Media Studies;English Language & Literature,Public Speaking;Scriptwriting,Music & Audio Arts;Film & Cinematography,S12,Humanities,Media & Digital Broadcasting
STU0595,Student_595,Mass Media Studies;Sociology;Creative Writing;Film Studies,Public Speaking;Editing & Proofreading;Copywriting;Scriptwriting,Media & Communication;Journalism & Mass Media;Film & Cinematography;Music & Audio Arts,S12,Humanities,Media & Digital Broadcasting
STU0596,Student_596,English Language & Literature;Creative Writing;Mass Media Studies;Sociology,Copywriting;Editing & Proofreading;Storytelling,Film & Cinematography;Journalism & Mass Media;Media & Communication;Technology,S12,Humanities,Media & Digital Broadcasting
STU0597,Student_597,English Language & Literature;Film Studies;Creative Writing,Copywriting;Public Speaking;Editing & Proofreading;Scriptwriting,Music & Audio Arts;Media & Communication;Photography & Videography,S12,Humanities,Media & Digital Broadcasting
STU0598,Student_598,English Language & Literature;Mass Media Studies;Sociology,Scriptwriting;Storytelling,Media & Communication;Photography & Videography;Journalism & Mass Media;Music & Audio Arts,S12,Humanities,Media & Digital Broadcasting
STU0599,Student_599,Mass Media Studies;English Language & Literature;Sociology;Creative Writing,Public Speaking;Editing & Proofreading;Scriptwriting,Music & Audio Arts;Journalism & Mass Media;Film & Cinematography,S12,Humanities,Media & Digital Broadcasting
STU0600,Student_600,Creative Writing;Film Studies,Scriptwriting;Copywriting;Public Speaking,Photography & Videography;Film & Cinematography,S12,Humanities,Media & Digital Broadcasting
